,Focal.Letter,Social.Partner,Treatment.Period,Group.ID.Populations,Treatment,num_interactions,ordered.pair.period,scans.where.at.least.1.seen,SRI
3381,PU,PH,1,T3,Treatment,2,PH_PU_1,46,0.043478261
3382,PU,PK,1,T3,Treatment,2,PK_PU_1,46,0.043478261
3383,PU,PL,1,T3,Treatment,2,PL_PU_1,47,0.042553191
3384,PU,PM,1,T3,Treatment,1,PM_PU_1,47,0.021276596
3386,PU,PZ,1,T3,Treatment,4,PU_PZ_1,45,0.088888889
3388,PU,VC,1,T3,Treatment,2,PU_VC_1,47,0.042553191
3390,PU,VD,1,T3,Treatment,1,PU_VD_1,44,0.022727273
3391,PU,VE,1,T3,Treatment,2,PU_VE_1,46,0.043478261
3392,PU,VH,1,T3,Treatment,1,PU_VH_1,45,0.022222222
3394,PU,VO,1,T3,Treatment,5,PU_VO_1,45,0.111111111
3395,PU,VS,1,T3,Treatment,2,PU_VS_1,45,0.044444444
3398,PU,VU,1,T3,Treatment,4,PU_VU_1,45,0.088888889
3399,PU,VV,1,T3,Treatment,1,PU_VV_1,44,0.022727273
3401,PU,VX,1,T3,Treatment,1,PU_VX_1,46,0.02173913
3403,PU,VZ,1,T3,Treatment,5,PU_VZ_1,45,0.111111111
3405,PX,PK,1,T3,Treatment,1,PK_PX_1,47,0.021276596
3407,PX,PM,1,T3,Treatment,2,PM_PX_1,48,0.041666667
3409,PX,PO,1,T3,Treatment,1,PO_PX_1,47,0.021276596
3415,PX,VK,1,T3,Treatment,8,PX_VK_1,47,0.170212766
3417,PX,VL,1,T3,Treatment,1,PX_VL_1,47,0.021276596
3419,PX,VO,1,T3,Treatment,4,PX_VO_1,47,0.085106383
3421,PX,VS,1,T3,Treatment,1,PX_VS_1,47,0.021276596
3423,PX,VU,1,T3,Treatment,6,PX_VU_1,47,0.127659574
3425,PX,VX,1,T3,Treatment,2,PX_VX_1,47,0.042553191
3427,PX,VZ,1,T3,Treatment,1,PX_VZ_1,47,0.021276596
3428,PZ,PA,1,T3,Treatment,2,PA_PZ_1,47,0.042553191
3429,PZ,PD,1,T3,Treatment,1,PD_PZ_1,47,0.021276596
3430,PZ,PH,1,T3,Treatment,1,PH_PZ_1,46,0.02173913
3431,PZ,PK,1,T3,Treatment,2,PK_PZ_1,47,0.042553191
3433,PZ,PT,1,T3,Treatment,5,PT_PZ_1,44,0.113636364
3434,PZ,PU,1,T3,Treatment,4,PU_PZ_1,45,0.088888889
3437,PZ,VA,1,T3,Treatment,2,PZ_VA_1,45,0.044444444
3439,PZ,VC,1,T3,Treatment,6,PZ_VC_1,47,0.127659574
3441,PZ,VD,1,T3,Treatment,1,PZ_VD_1,46,0.02173913
3443,PZ,VE,1,T3,Treatment,6,PZ_VE_1,46,0.130434783
3445,PZ,VH,1,T3,Treatment,1,PZ_VH_1,47,0.021276596
3446,PZ,VK,1,T3,Treatment,1,PZ_VK_1,46,0.02173913
3450,PZ,VS,1,T3,Treatment,4,PZ_VS_1,46,0.086956522
3452,PZ,VT,1,T3,Treatment,2,PZ_VT_1,45,0.044444444
3454,PZ,VV,1,T3,Treatment,1,PZ_VV_1,44,0.022727273
3455,PZ,VX,1,T3,Treatment,1,PZ_VX_1,46,0.02173913
3457,PZ,VZ,1,T3,Treatment,3,PZ_VZ_1,46,0.065217391
4431,VA,PA,1,T3,Treatment,9,PA_VA_1,47,0.191489362
4434,VA,PE,1,T3,Treatment,7,PE_VA_1,45,0.155555556
4435,VA,PH,1,T3,Treatment,1,PH_VA_1,48,0.020833333
4438,VA,PL,1,T3,Treatment,1,PL_VA_1,48,0.020833333
4442,VA,PP,1,T3,Treatment,3,PP_VA_1,46,0.065217391
4444,VA,PS,1,T3,Treatment,1,PS_VA_1,48,0.020833333
4446,VA,PZ,1,T3,Treatment,2,PZ_VA_1,45,0.044444444
4448,VA,VD,1,T3,Treatment,1,VA_VD_1,46,0.02173913
4451,VA,VH,1,T3,Treatment,1,VA_VH_1,43,0.023255814
4454,VA,VM,1,T3,Treatment,4,VA_VM_1,43,0.093023256
4457,VA,VS,1,T3,Treatment,1,VA_VS_1,48,0.020833333
4459,VA,VZ,1,T3,Treatment,6,VA_VZ_1,46,0.130434783
4461,VC,PD,1,T3,Treatment,8,PD_VC_1,45,0.177777778
4462,VC,PH,1,T3,Treatment,1,PH_VC_1,47,0.021276596
4463,VC,PK,1,T3,Treatment,2,PK_VC_1,47,0.042553191
4464,VC,PL,1,T3,Treatment,1,PL_VC_1,47,0.021276596
4466,VC,PP,1,T3,Treatment,4,PP_VC_1,46,0.086956522
4468,VC,PT,1,T3,Treatment,7,PT_VC_1,44,0.159090909
4469,VC,PU,1,T3,Treatment,2,PU_VC_1,47,0.042553191
4471,VC,PZ,1,T3,Treatment,5,PZ_VC_1,47,0.106382979
4473,VC,VH,1,T3,Treatment,2,VC_VH_1,45,0.044444444
4475,VC,VS,1,T3,Treatment,3,VC_VS_1,45,0.066666667
4476,VC,VT,1,T3,Treatment,1,VC_VT_1,44,0.022727273
4478,VC,VZ,1,T3,Treatment,1,VC_VZ_1,45,0.022222222
4479,VD,PA,1,T3,Treatment,5,PA_VD_1,46,0.108695652
4482,VD,PE,1,T3,Treatment,2,PE_VD_1,46,0.043478261
4484,VD,PH,1,T3,Treatment,1,PH_VD_1,46,0.02173913
4485,VD,PK,1,T3,Treatment,4,PK_VD_1,46,0.086956522
4487,VD,PL,1,T3,Treatment,1,PL_VD_1,47,0.021276596
4489,VD,PM,1,T3,Treatment,10,PM_VD_1,46,0.217391304
4491,VD,PO,1,T3,Treatment,2,PO_VD_1,46,0.043478261
4492,VD,PP,1,T3,Treatment,2,PP_VD_1,45,0.044444444
4493,VD,PT,1,T3,Treatment,1,PT_VD_1,41,0.024390244
4494,VD,PU,1,T3,Treatment,1,PU_VD_1,44,0.022727273
4496,VD,VA,1,T3,Treatment,1,VA_VD_1,46,0.02173913
4498,VD,VL,1,T3,Treatment,1,VD_VL_1,39,0.025641026
4500,VD,VO,1,T3,Treatment,3,VD_VO_1,45,0.066666667
4502,VD,VZ,1,T3,Treatment,1,VD_VZ_1,46,0.02173913
4505,VE,PH,1,T3,Treatment,1,PH_VE_1,46,0.02173913
4507,VE,PM,1,T3,Treatment,2,PM_VE_1,45,0.044444444
4509,VE,PO,1,T3,Treatment,10,PO_VE_1,46,0.217391304
4512,VE,PS,1,T3,Treatment,1,PS_VE_1,47,0.021276596
4514,VE,PT,1,T3,Treatment,3,PT_VE_1,43,0.069767442
4515,VE,PU,1,T3,Treatment,2,PU_VE_1,46,0.043478261
4517,VE,PZ,1,T3,Treatment,6,PZ_VE_1,46,0.130434783
4521,VE,VL,1,T3,Treatment,1,VE_VL_1,44,0.022727273
4524,VE,VO,1,T3,Treatment,2,VE_VO_1,46,0.043478261
4525,VE,VX,1,T3,Treatment,1,VE_VX_1,47,0.021276596
4526,VH,PA,1,T3,Treatment,1,PA_VH_1,45,0.022222222
4527,VH,PD,1,T3,Treatment,1,PD_VH_1,44,0.022727273
4530,VH,PH,1,T3,Treatment,1,PH_VH_1,47,0.021276596
4532,VH,PL,1,T3,Treatment,1,PL_VH_1,48,0.020833333
4534,VH,PP,1,T3,Treatment,2,PP_VH_1,45,0.044444444
4535,VH,PS,1,T3,Treatment,3,PS_VH_1,47,0.063829787
4537,VH,PT,1,T3,Treatment,1,PT_VH_1,41,0.024390244
4538,VH,PU,1,T3,Treatment,1,PU_VH_1,45,0.022222222
4541,VH,PZ,1,T3,Treatment,1,PZ_VH_1,47,0.021276596
4542,VH,VA,1,T3,Treatment,1,VA_VH_1,43,0.023255814
4544,VH,VC,1,T3,Treatment,2,VC_VH_1,45,0.044444444
4547,VH,VO,1,T3,Treatment,1,VH_VO_1,45,0.022222222
4553,VK,PX,1,T3,Treatment,8,PX_VK_1,47,0.170212766
4555,VK,PZ,1,T3,Treatment,1,PZ_VK_1,46,0.02173913
4560,VK,VX,1,T3,Treatment,1,VK_VX_1,45,0.022222222
4561,VK,VZ,1,T3,Treatment,1,VK_VZ_1,42,0.023809524
4562,VL,PA,1,T3,Treatment,7,PA_VL_1,46,0.152173913
4564,VL,PD,1,T3,Treatment,1,PD_VL_1,43,0.023255814
4567,VL,PK,1,T3,Treatment,1,PK_VL_1,45,0.022222222
4569,VL,PL,1,T3,Treatment,1,PL_VL_1,46,0.02173913
4570,VL,PM,1,T3,Treatment,3,PM_VL_1,46,0.065217391
4574,VL,PS,1,T3,Treatment,1,PS_VL_1,45,0.022222222
4577,VL,PX,1,T3,Treatment,1,PX_VL_1,47,0.021276596
4579,VL,VD,1,T3,Treatment,1,VD_VL_1,39,0.025641026
4581,VL,VE,1,T3,Treatment,1,VE_VL_1,44,0.022727273
4584,VL,VU,1,T3,Treatment,1,VL_VU_1,45,0.022222222
4587,VM,PE,1,T3,Treatment,4,PE_VM_1,45,0.088888889
4591,VM,PS,1,T3,Treatment,2,PS_VM_1,45,0.044444444
4595,VM,VA,1,T3,Treatment,4,VA_VM_1,43,0.093023256
4603,VM,VZ,1,T3,Treatment,1,VM_VZ_1,44,0.022727273
4604,VO,PA,1,T3,Treatment,3,PA_VO_1,45,0.066666667
4607,VO,PE,1,T3,Treatment,1,PE_VO_1,46,0.02173913
4609,VO,PH,1,T3,Treatment,9,PH_VO_1,45,0.2
4610,VO,PK,1,T3,Treatment,5,PK_VO_1,47,0.106382979
4611,VO,PL,1,T3,Treatment,7,PL_VO_1,47,0.14893617
4614,VO,PO,1,T3,Treatment,3,PO_VO_1,47,0.063829787
4615,VO,PS,1,T3,Treatment,1,PS_VO_1,47,0.021276596
4617,VO,PT,1,T3,Treatment,1,PT_VO_1,43,0.023255814
4618,VO,PU,1,T3,Treatment,5,PU_VO_1,45,0.111111111
4619,VO,PX,1,T3,Treatment,4,PX_VO_1,47,0.085106383
4624,VO,VD,1,T3,Treatment,3,VD_VO_1,45,0.066666667
4625,VO,VE,1,T3,Treatment,2,VE_VO_1,46,0.043478261
4626,VO,VH,1,T3,Treatment,1,VH_VO_1,45,0.022222222
4628,VO,VS,1,T3,Treatment,1,VO_VS_1,45,0.022222222
4629,VO,VU,1,T3,Treatment,8,VO_VU_1,47,0.170212766
4630,VO,VV,1,T3,Treatment,2,VO_VV_1,44,0.045454545
4631,VO,VX,1,T3,Treatment,4,VO_VX_1,45,0.088888889
4633,VS,PA,1,T3,Treatment,1,PA_VS_1,47,0.021276596
4634,VS,PD,1,T3,Treatment,3,PD_VS_1,46,0.065217391
4636,VS,PE,1,T3,Treatment,2,PE_VS_1,47,0.042553191
4637,VS,PH,1,T3,Treatment,2,PH_VS_1,45,0.044444444
4638,VS,PK,1,T3,Treatment,5,PK_VS_1,46,0.108695652
4640,VS,PL,1,T3,Treatment,1,PL_VS_1,47,0.021276596
4642,VS,PM,1,T3,Treatment,1,PM_VS_1,48,0.020833333
4643,VS,PO,1,T3,Treatment,1,PO_VS_1,46,0.02173913
4644,VS,PP,1,T3,Treatment,2,PP_VS_1,46,0.043478261
4646,VS,PS,1,T3,Treatment,2,PS_VS_1,46,0.043478261
4647,VS,PT,1,T3,Treatment,3,PT_VS_1,44,0.068181818
4648,VS,PU,1,T3,Treatment,2,PU_VS_1,45,0.044444444
4650,VS,PX,1,T3,Treatment,1,PX_VS_1,47,0.021276596
4652,VS,PZ,1,T3,Treatment,4,PZ_VS_1,46,0.086956522
4654,VS,VA,1,T3,Treatment,1,VA_VS_1,48,0.020833333
4655,VS,VC,1,T3,Treatment,3,VC_VS_1,45,0.066666667
4657,VS,VO,1,T3,Treatment,1,VO_VS_1,45,0.022222222
4658,VS,VU,1,T3,Treatment,2,VS_VU_1,47,0.042553191
4659,VS,VV,1,T3,Treatment,1,VS_VV_1,45,0.022222222
4661,VT,PA,1,T3,Treatment,1,PA_VT_1,43,0.023255814
4663,VT,PD,1,T3,Treatment,1,PD_VT_1,41,0.024390244
4666,VT,PL,1,T3,Treatment,1,PL_VT_1,46,0.02173913
4667,VT,PO,1,T3,Treatment,1,PO_VT_1,42,0.023809524
4670,VT,PZ,1,T3,Treatment,2,PZ_VT_1,45,0.044444444
4672,VT,VC,1,T3,Treatment,1,VC_VT_1,44,0.022727273
4675,VU,PA,1,T3,Treatment,1,PA_VU_1,47,0.021276596
4678,VU,PK,1,T3,Treatment,6,PK_VU_1,47,0.127659574
4680,VU,PL,1,T3,Treatment,5,PL_VU_1,46,0.108695652
4681,VU,PM,1,T3,Treatment,3,PM_VU_1,48,0.0625
4684,VU,PU,1,T3,Treatment,4,PU_VU_1,45,0.088888889
4685,VU,PX,1,T3,Treatment,6,PX_VU_1,47,0.127659574
4686,VU,VL,1,T3,Treatment,1,VL_VU_1,45,0.022222222
4689,VU,VO,1,T3,Treatment,8,VO_VU_1,47,0.170212766
4690,VU,VS,1,T3,Treatment,2,VS_VU_1,47,0.042553191
4691,VU,VV,1,T3,Treatment,1,VU_VV_1,45,0.022222222
4693,VV,PA,1,T3,Treatment,2,PA_VV_1,45,0.044444444
4696,VV,PH,1,T3,Treatment,3,PH_VV_1,44,0.068181818
4697,VV,PK,1,T3,Treatment,4,PK_VV_1,46,0.086956522
4698,VV,PL,1,T3,Treatment,2,PL_VV_1,46,0.043478261
4702,VV,PU,1,T3,Treatment,1,PU_VV_1,44,0.022727273
4705,VV,PZ,1,T3,Treatment,1,PZ_VV_1,44,0.022727273
4706,VV,VO,1,T3,Treatment,2,VO_VV_1,44,0.045454545
4707,VV,VS,1,T3,Treatment,1,VS_VV_1,45,0.022222222
4708,VV,VU,1,T3,Treatment,1,VU_VV_1,45,0.022222222
4710,VV,VX,1,T3,Treatment,1,VV_VX_1,42,0.023809524
4711,VX,PA,1,T3,Treatment,1,PA_VX_1,47,0.021276596
4712,VX,PE,1,T3,Treatment,4,PE_VX_1,44,0.090909091
4714,VX,PH,1,T3,Treatment,6,PH_VX_1,45,0.133333333
4715,VX,PK,1,T3,Treatment,2,PK_VX_1,47,0.042553191
4716,VX,PL,1,T3,Treatment,3,PL_VX_1,47,0.063829787
4717,VX,PM,1,T3,Treatment,1,PM_VX_1,47,0.021276596
4719,VX,PO,1,T3,Treatment,1,PO_VX_1,45,0.022222222
4721,VX,PT,1,T3,Treatment,1,PT_VX_1,43,0.023255814
4723,VX,PU,1,T3,Treatment,1,PU_VX_1,46,0.02173913
4725,VX,PX,1,T3,Treatment,2,PX_VX_1,47,0.042553191
4727,VX,PZ,1,T3,Treatment,1,PZ_VX_1,46,0.02173913
4731,VX,VE,1,T3,Treatment,1,VE_VX_1,47,0.021276596
4732,VX,VK,1,T3,Treatment,1,VK_VX_1,45,0.022222222
4734,VX,VO,1,T3,Treatment,4,VO_VX_1,45,0.088888889
4737,VX,VV,1,T3,Treatment,1,VV_VX_1,42,0.023809524
4739,VZ,PA,1,T3,Treatment,5,PA_VZ_1,47,0.106382979
4741,VZ,PD,1,T3,Treatment,3,PD_VZ_1,45,0.066666667
4742,VZ,PE,1,T3,Treatment,1,PE_VZ_1,48,0.020833333
4744,VZ,PH,1,T3,Treatment,4,PH_VZ_1,46,0.086956522
4747,VZ,PO,1,T3,Treatment,1,PO_VZ_1,44,0.022727273
4749,VZ,PS,1,T3,Treatment,2,PS_VZ_1,47,0.042553191
4751,VZ,PT,1,T3,Treatment,2,PT_VZ_1,42,0.047619048
4752,VZ,PU,1,T3,Treatment,5,PU_VZ_1,45,0.111111111
4754,VZ,PX,1,T3,Treatment,1,PX_VZ_1,47,0.021276596
4755,VZ,PZ,1,T3,Treatment,3,PZ_VZ_1,46,0.065217391
4756,VZ,VA,1,T3,Treatment,6,VA_VZ_1,46,0.130434783
4757,VZ,VK,1,T3,Treatment,1,VK_VZ_1,42,0.023809524
4758,VZ,VM,1,T3,Treatment,1,VM_VZ_1,44,0.022727273
3123,PA,PD,2,T3,Treatment,1,PA_PD_2,44,0.022727273
3125,PA,PK,2,T3,Treatment,1,PA_PK_2,45,0.022222222
3131,PA,VA,2,T3,Treatment,2,PA_VA_2,48,0.041666667
3132,PA,VC,2,T3,Treatment,3,PA_VC_2,42,0.071428571
3134,PA,VD,2,T3,Treatment,1,PA_VD_2,42,0.023809524
3135,PA,VE,2,T3,Treatment,1,PA_VE_2,46,0.02173913
3137,PA,VK,2,T3,Treatment,1,PA_VK_2,44,0.022727273
3139,PA,VL,2,T3,Treatment,1,PA_VL_2,46,0.02173913
3141,PA,VO,2,T3,Treatment,2,PA_VO_2,47,0.042553191
3144,PA,VT,2,T3,Treatment,2,PA_VT_2,43,0.046511628
3146,PA,VU,2,T3,Treatment,1,PA_VU_2,44,0.022727273
3148,PA,VV,2,T3,Treatment,2,PA_VV_2,44,0.045454545
3151,PA,VZ,2,T3,Treatment,2,PA_VZ_2,44,0.045454545
3153,PD,PA,2,T3,Treatment,1,PA_PD_2,44,0.022727273
3155,PD,PK,2,T3,Treatment,2,PD_PK_2,44,0.045454545
3160,PD,PU,2,T3,Treatment,2,PD_PU_2,43,0.046511628
3162,PD,VA,2,T3,Treatment,2,PD_VA_2,44,0.045454545
3164,PD,VD,2,T3,Treatment,1,PD_VD_2,39,0.025641026
3166,PD,VH,2,T3,Treatment,1,PD_VH_2,44,0.022727273
3168,PD,VO,2,T3,Treatment,2,PD_VO_2,42,0.047619048
3170,PD,VS,2,T3,Treatment,4,PD_VS_2,42,0.095238095
3172,PD,VT,2,T3,Treatment,4,PD_VT_2,37,0.108108108
3173,PD,VV,2,T3,Treatment,2,PD_VV_2,42,0.047619048
3177,PE,PM,2,T3,Treatment,1,PE_PM_2,42,0.023809524
3180,PE,PS,2,T3,Treatment,1,PE_PS_2,46,0.02173913
3181,PE,PU,2,T3,Treatment,1,PE_PU_2,45,0.022222222
3184,PE,VD,2,T3,Treatment,2,PE_VD_2,45,0.044444444
3185,PE,VE,2,T3,Treatment,1,PE_VE_2,46,0.02173913
3186,PE,VH,2,T3,Treatment,3,PE_VH_2,44,0.068181818
3187,PE,VL,2,T3,Treatment,4,PE_VL_2,44,0.090909091
3189,PE,VM,2,T3,Treatment,3,PE_VM_2,43,0.069767442
3191,PE,VO,2,T3,Treatment,2,PE_VO_2,46,0.043478261
3193,PE,VU,2,T3,Treatment,2,PE_VU_2,43,0.046511628
3195,PE,VX,2,T3,Treatment,2,PE_VX_2,44,0.045454545
3197,PE,VZ,2,T3,Treatment,2,PE_VZ_2,43,0.046511628
3200,PH,PK,2,T3,Treatment,1,PH_PK_2,48,0.020833333
3203,PH,PP,2,T3,Treatment,1,PH_PP_2,45,0.022222222
3207,PH,VA,2,T3,Treatment,1,PH_VA_2,44,0.022727273
3212,PH,VK,2,T3,Treatment,3,PH_VK_2,42,0.071428571
3213,PH,VL,2,T3,Treatment,2,PH_VL_2,45,0.044444444
3216,PH,VT,2,T3,Treatment,4,PH_VT_2,42,0.095238095
3220,PH,VZ,2,T3,Treatment,2,PH_VZ_2,41,0.048780488
3221,PK,PA,2,T3,Treatment,1,PA_PK_2,45,0.022222222
3223,PK,PD,2,T3,Treatment,2,PD_PK_2,44,0.045454545
3226,PK,PH,2,T3,Treatment,1,PH_PK_2,48,0.020833333
3227,PK,PM,2,T3,Treatment,1,PK_PM_2,42,0.023809524
3234,PK,PX,2,T3,Treatment,1,PK_PX_2,48,0.020833333
3236,PK,PZ,2,T3,Treatment,2,PK_PZ_2,47,0.042553191
3237,PK,VA,2,T3,Treatment,2,PK_VA_2,46,0.043478261
3240,PK,VD,2,T3,Treatment,1,PK_VD_2,39,0.025641026
3241,PK,VH,2,T3,Treatment,1,PK_VH_2,43,0.023255814
3243,PK,VL,2,T3,Treatment,1,PK_VL_2,42,0.023809524
3244,PK,VM,2,T3,Treatment,1,PK_VM_2,42,0.023809524
3247,PK,VS,2,T3,Treatment,3,PK_VS_2,43,0.069767442
3248,PK,VT,2,T3,Treatment,1,PK_VT_2,42,0.023809524
3250,PK,VU,2,T3,Treatment,1,PK_VU_2,45,0.022222222
3257,PL,PO,2,T3,Treatment,1,PL_PO_2,48,0.020833333
3260,PL,VA,2,T3,Treatment,1,PL_VA_2,48,0.020833333
3262,PL,VC,2,T3,Treatment,1,PL_VC_2,47,0.021276596
3264,PL,VD,2,T3,Treatment,1,PL_VD_2,47,0.021276596
3265,PL,VE,2,T3,Treatment,1,PL_VE_2,47,0.021276596
3267,PL,VH,2,T3,Treatment,3,PL_VH_2,48,0.0625
3268,PL,VK,2,T3,Treatment,1,PL_VK_2,47,0.021276596
3271,PL,VO,2,T3,Treatment,3,PL_VO_2,48,0.0625
3273,PL,VS,2,T3,Treatment,3,PL_VS_2,47,0.063829787
3277,PL,VV,2,T3,Treatment,1,PL_VV_2,47,0.021276596
3279,PL,VZ,2,T3,Treatment,1,PL_VZ_2,47,0.021276596
3281,PM,PE,2,T3,Treatment,1,PE_PM_2,42,0.023809524
3282,PM,PK,2,T3,Treatment,1,PK_PM_2,42,0.023809524
3287,PM,PX,2,T3,Treatment,1,PM_PX_2,47,0.021276596
3288,PM,VA,2,T3,Treatment,1,PM_VA_2,44,0.022727273
3290,PM,VD,2,T3,Treatment,1,PM_VD_2,36,0.027777778
3292,PM,VE,2,T3,Treatment,1,PM_VE_2,44,0.022727273
3294,PM,VL,2,T3,Treatment,1,PM_VL_2,41,0.024390244
3295,PM,VO,2,T3,Treatment,3,PM_VO_2,43,0.069767442
3298,PM,VU,2,T3,Treatment,3,PM_VU_2,40,0.075
3300,PM,VX,2,T3,Treatment,1,PM_VX_2,42,0.023809524
3303,PO,PL,2,T3,Treatment,1,PL_PO_2,48,0.020833333
3304,PO,PS,2,T3,Treatment,1,PO_PS_2,48,0.020833333
3306,PO,VA,2,T3,Treatment,1,PO_VA_2,48,0.020833333
3309,PO,VE,2,T3,Treatment,1,PO_VE_2,47,0.021276596
3310,PO,VL,2,T3,Treatment,2,PO_VL_2,46,0.043478261
3311,PO,VM,2,T3,Treatment,1,PO_VM_2,46,0.02173913
3315,PO,VU,2,T3,Treatment,4,PO_VU_2,45,0.088888889
3316,PO,VV,2,T3,Treatment,3,PO_VV_2,46,0.065217391
3319,PO,VZ,2,T3,Treatment,2,PO_VZ_2,44,0.045454545
3323,PP,PH,2,T3,Treatment,1,PH_PP_2,45,0.022222222
3327,PP,PU,2,T3,Treatment,3,PP_PU_2,45,0.066666667
3329,PP,VA,2,T3,Treatment,8,PP_VA_2,45,0.177777778
3332,PP,VE,2,T3,Treatment,2,PP_VE_2,46,0.043478261
3334,PP,VL,2,T3,Treatment,2,PP_VL_2,45,0.044444444
3336,PP,VS,2,T3,Treatment,3,PP_VS_2,46,0.065217391
3337,PP,VT,2,T3,Treatment,2,PP_VT_2,42,0.047619048
3341,PS,PE,2,T3,Treatment,1,PE_PS_2,46,0.02173913
3343,PS,PO,2,T3,Treatment,1,PO_PS_2,48,0.020833333
3344,PS,PT,2,T3,Treatment,1,PS_PT_2,44,0.022727273
3345,PS,PX,2,T3,Treatment,1,PS_PX_2,47,0.021276596
3347,PS,VC,2,T3,Treatment,1,PS_VC_2,46,0.02173913
3349,PS,VE,2,T3,Treatment,2,PS_VE_2,48,0.041666667
3351,PS,VH,2,T3,Treatment,4,PS_VH_2,47,0.085106383
3352,PS,VK,2,T3,Treatment,2,PS_VK_2,47,0.042553191
3354,PS,VL,2,T3,Treatment,1,PS_VL_2,46,0.02173913
3357,PS,VO,2,T3,Treatment,2,PS_VO_2,46,0.043478261
3359,PS,VV,2,T3,Treatment,1,PS_VV_2,48,0.020833333
3360,PS,VX,2,T3,Treatment,2,PS_VX_2,45,0.044444444
3362,PS,VZ,2,T3,Treatment,3,PS_VZ_2,47,0.063829787
3366,PT,PS,2,T3,Treatment,1,PS_PT_2,44,0.022727273
3372,PT,VL,2,T3,Treatment,2,PT_VL_2,38,0.052631579
3373,PT,VM,2,T3,Treatment,1,PT_VM_2,35,0.028571429
3377,PT,VX,2,T3,Treatment,2,PT_VX_2,39,0.051282051
3379,PU,PD,2,T3,Treatment,2,PD_PU_2,43,0.046511628
3380,PU,PE,2,T3,Treatment,1,PE_PU_2,45,0.022222222
3385,PU,PP,2,T3,Treatment,3,PP_PU_2,45,0.066666667
3387,PU,PZ,2,T3,Treatment,1,PU_PZ_2,46,0.02173913
3389,PU,VC,2,T3,Treatment,2,PU_VC_2,44,0.045454545
3393,PU,VH,2,T3,Treatment,1,PU_VH_2,47,0.021276596
3396,PU,VS,2,T3,Treatment,6,PU_VS_2,43,0.139534884
3397,PU,VT,2,T3,Treatment,3,PU_VT_2,44,0.068181818
3400,PU,VV,2,T3,Treatment,2,PU_VV_2,41,0.048780488
3402,PU,VX,2,T3,Treatment,1,PU_VX_2,43,0.023255814
3404,PU,VZ,2,T3,Treatment,1,PU_VZ_2,41,0.024390244
3406,PX,PK,2,T3,Treatment,1,PK_PX_2,48,0.020833333
3408,PX,PM,2,T3,Treatment,1,PM_PX_2,47,0.021276596
3410,PX,PS,2,T3,Treatment,1,PS_PX_2,47,0.021276596
3411,PX,PZ,2,T3,Treatment,1,PX_PZ_2,48,0.020833333
3412,PX,VA,2,T3,Treatment,2,PX_VA_2,48,0.041666667
3413,PX,VE,2,T3,Treatment,4,PX_VE_2,48,0.083333333
3414,PX,VH,2,T3,Treatment,4,PX_VH_2,48,0.083333333
3416,PX,VK,2,T3,Treatment,1,PX_VK_2,48,0.020833333
3418,PX,VM,2,T3,Treatment,3,PX_VM_2,47,0.063829787
3420,PX,VO,2,T3,Treatment,4,PX_VO_2,48,0.083333333
3422,PX,VS,2,T3,Treatment,3,PX_VS_2,47,0.063829787
3424,PX,VV,2,T3,Treatment,1,PX_VV_2,48,0.020833333
3426,PX,VX,2,T3,Treatment,6,PX_VX_2,47,0.127659574
3432,PZ,PK,2,T3,Treatment,2,PK_PZ_2,47,0.042553191
3435,PZ,PU,2,T3,Treatment,1,PU_PZ_2,46,0.02173913
3436,PZ,PX,2,T3,Treatment,1,PX_PZ_2,48,0.020833333
3438,PZ,VA,2,T3,Treatment,1,PZ_VA_2,47,0.021276596
3440,PZ,VC,2,T3,Treatment,8,PZ_VC_2,46,0.173913043
3442,PZ,VD,2,T3,Treatment,2,PZ_VD_2,46,0.043478261
3444,PZ,VE,2,T3,Treatment,1,PZ_VE_2,48,0.020833333
3447,PZ,VL,2,T3,Treatment,1,PZ_VL_2,47,0.021276596
3448,PZ,VM,2,T3,Treatment,1,PZ_VM_2,47,0.021276596
3449,PZ,VO,2,T3,Treatment,4,PZ_VO_2,46,0.086956522
3451,PZ,VS,2,T3,Treatment,3,PZ_VS_2,47,0.063829787
3453,PZ,VT,2,T3,Treatment,2,PZ_VT_2,46,0.043478261
3456,PZ,VX,2,T3,Treatment,1,PZ_VX_2,46,0.02173913
4432,VA,PA,2,T3,Treatment,2,PA_VA_2,48,0.041666667
4433,VA,PD,2,T3,Treatment,2,PD_VA_2,44,0.045454545
4436,VA,PH,2,T3,Treatment,1,PH_VA_2,44,0.022727273
4437,VA,PK,2,T3,Treatment,2,PK_VA_2,46,0.043478261
4439,VA,PL,2,T3,Treatment,1,PL_VA_2,48,0.020833333
4440,VA,PM,2,T3,Treatment,1,PM_VA_2,44,0.022727273
4441,VA,PO,2,T3,Treatment,1,PO_VA_2,48,0.020833333
4443,VA,PP,2,T3,Treatment,8,PP_VA_2,45,0.177777778
4445,VA,PX,2,T3,Treatment,2,PX_VA_2,48,0.041666667
4447,VA,PZ,2,T3,Treatment,1,PZ_VA_2,47,0.021276596
4449,VA,VD,2,T3,Treatment,1,VA_VD_2,44,0.022727273
4450,VA,VE,2,T3,Treatment,1,VA_VE_2,46,0.02173913
4452,VA,VH,2,T3,Treatment,1,VA_VH_2,44,0.022727273
4453,VA,VK,2,T3,Treatment,1,VA_VK_2,42,0.023809524
4455,VA,VM,2,T3,Treatment,1,VA_VM_2,45,0.022222222
