box,IDA[inside_first],sexA,IDB[inside_after_IDA],sexB,number_encounters,time_together[sec],date_obs
19,00075d1f3d,XX,00075e0837,XX,1,37,27-Feb
19,00075d1f3d,XX,00074de2a9,XX,1,451,27-Feb
19,00075d1f3d,XX,000757e4b0,NO,6,1339,27-Feb
19,00075d1f3d,XX,00074dc50c,XX,6,2462,27-Feb
19,00075d1f3d,XX,00074c38cd,XX,5,743,27-Feb
19,00075d1f3d,XX,00075e04f6,NO,4,166,27-Feb
19,00075d1f3d,XX,00075b2a64,XX,1,4,27-Feb
19,00075d1f3d,XX,00075b102a,XY,14,2168,27-Feb
19,00075d1f3d,XX,00075d819f,XY,4,65,27-Feb
19,00075d1f3d,XX,00074fc27f,XX,2,641,27-Feb
19,00075d1f3d,XX,000757bc5a,NO,2,385,27-Feb
19,00075d1f3d,XX,00075b138b,XY,1,114,28-Jan
20,00075d1f3d,XX,00074d8813,XX,1,285,28-Jan
19,00075d1f3d,XX,00075b6cb7,XX,1,2,28-Jan
19,00075d1f3d,XX,00074ed83b,XY,1,77,28-Jan
19,00075d1f3d,XX,00075b2a9d,XX,3,5371,28-Jan
19,00075d1f3d,XX,7501420,XY,1,35,28-Jan
19,00075d1f3d,XX,00074dc50c,XX,2,5426,28-Jan
19,00075d1f3d,XX,00074d84fc,XX,2,7592,28-Jan
19,00075d1f3d,XX,00075d819f,XY,3,10934,28-Jan
19,00075d1f3d,XX,00074fc27f,XX,2,227,28-Jan
19,00075d1f3d,XX,00074ddab8,XY,4,5820,28-Jan
19,00075d1f3d,XX,00075b4850,XY,2,6488,28-Jan
20,00075d1f3d,XX,00075d804d,XX,3,2174,28-Jan
20,00075d1f3d,XX,7501420,XY,10,1221,28-Jan
20,00075d1f3d,XX,00075b138b,XY,3,1535,28-Jan
20,00075d1f3d,XX,00074de2a9,XX,3,373,28-Jan
20,00075d1f3d,XX,00074fc27f,XX,2,927,28-Jan
20,00075d1f3d,XX,00075b2a64,XX,2,2766,28-Jan
20,00075d1f3d,XX,00074d9953,XX,5,2244,28-Jan
20,00075d1f3d,XX,00075b102a,XY,12,2869,28-Jan
20,00075d1f3d,XX,00074fabaa,XX,2,63,28-Jan
20,00075d1f3d,XX,00075e0837,XX,3,276,28-Jan
20,00075d1f3d,XX,00075b202b,XX,3,2431,28-Jan
20,00075d1f3d,XX,00075007ca,XX,3,1147,28-Jan
20,00075d1f3d,XX,00074ed83b,XY,1,333,28-Jan
20,00075d1f3d,XX,00075e04f6,NO,4,1550,28-Jan
20,00075d1f3d,XX,00075b4850,XY,1,211,28-Jan
20,00075d1f3d,XX,00074d84fc,XX,2,832,28-Jan
20,00075d1f3d,XX,00074c38cd,XX,4,1074,28-Jan
20,00075d1f3d,XX,00075e0bc8,XY,1,1652,28-Jan
20,00075d1f3d,XX,00075b6cb7,XX,2,900,28-Jan
19,00075d1f3d,XX,00075b2a64,XX,1,13,3-Feb
19,00075d1f3d,XX,00074dc50c,XX,1,514,3-Feb
19,00075d1f3d,XX,00075e04f6,NO,1,198,3-Feb
19,00075d1f3d,XX,00075e0bc8,XY,1,4,3-Feb
19,00075d1f3d,XX,00075007ca,XX,3,399,3-Feb
20,00075d1f3d,XX,7501420,XY,1,16,3-Feb
20,00075d1f3d,XX,00074db3a3,XX,4,913,3-Feb
20,00075d1f3d,XX,00075b138b,XY,4,1061,3-Feb
20,00075d1f3d,XX,00074d9953,XX,3,360,3-Feb
20,00075d1f3d,XX,00075b102a,XY,3,904,3-Feb
20,00075d1f3d,XX,00075b4850,XY,3,760,3-Feb
20,00075d1f3d,XX,00075e0837,XX,2,879,3-Feb
20,00075d1f3d,XX,00075d804d,XX,1,879,3-Feb
20,00075d1f3d,XX,00074de2a9,XX,2,30,3-Feb
20,00075d1f3d,XX,00075007ca,XX,2,503,3-Feb
20,00075d1f3d,XX,00074fc27f,XX,5,107,3-Feb
20,00075d1f3d,XX,00075b2a64,XX,2,431,3-Feb
20,00075d1f3d,XX,00075b202b,XX,3,586,3-Feb
20,00075d1f3d,XX,00075e04f6,NO,4,518,3-Feb
20,00075d1f3d,XX,00074d8813,XX,3,852,3-Feb
20,00075d1f3d,XX,00074d84fc,XX,1,144,3-Feb
20,00075d1f3d,XX,00074fabaa,XX,1,389,3-Feb
20,00075d1f3d,XX,00075b6cb7,XX,1,125,3-Feb
19,00075d1f3d,XX,00075b4850,XY,1,390,31-Jan
19,00075d1f3d,XX,00074d8813,XX,1,6318,31-Jan
19,00075d1f3d,XX,00074fabaa,XX,2,2140,31-Jan
20,00075d1f3d,XX,7501420,XY,10,1509,31-Jan
19,00075d1f3d,XX,00074d84fc,XX,2,469,31-Jan
19,00075d1f3d,XX,00075e0837,XX,1,8,31-Jan
19,00075d1f3d,XX,00074ed83b,XY,1,5832,31-Jan
19,00075d1f3d,XX,00075b2a9d,XX,1,5976,31-Jan
19,00075d1f3d,XX,00075b102a,XY,8,4573,31-Jan
19,00075d1f3d,XX,7501420,XY,2,38,31-Jan
19,00075d1f3d,XX,00075d819f,XY,2,5754,31-Jan
19,00075d1f3d,XX,00074c38cd,XX,1,1292,31-Jan
20,00075d1f3d,XX,00074ddab8,XY,2,15,31-Jan
20,00075d1f3d,XX,00074d8813,XX,2,532,31-Jan
20,00075d1f3d,XX,00075b138b,XY,7,2743,31-Jan
20,00075d1f3d,XX,00074fabaa,XX,4,304,31-Jan
20,00075d1f3d,XX,00074d9953,XX,7,1060,31-Jan
20,00075d1f3d,XX,00075b4850,XY,4,2369,31-Jan
20,00075d1f3d,XX,00075b202b,XX,3,734,31-Jan
20,00075d1f3d,XX,00074fc27f,XX,2,820,31-Jan
20,00075d1f3d,XX,00074d84fc,XX,1,2129,31-Jan
20,00075d1f3d,XX,00075b6cb7,XX,2,1169,31-Jan
20,00075d1f3d,XX,00075e0837,XX,2,280,31-Jan
20,00075d1f3d,XX,00074c38cd,XX,1,3078,31-Jan
20,00075d1f3d,XX,00075e04f6,NO,2,1296,31-Jan
20,00075d1f3d,XX,00074dc50c,XX,1,69,31-Jan
20,00075d1f3d,XX,00075b2a64,XX,2,1371,31-Jan
20,00075d1f3d,XX,00075b102a,XY,9,1628,31-Jan
20,00075d1f3d,XX,00074ed83b,XY,1,702,31-Jan
20,00075d1f3d,XX,00074de2a9,XX,1,15,31-Jan
19,00075d1f3d,XX,00074fc27f,XX,10,57,5-Feb
20,00075d1f3d,XX,00075e04f6,NO,1,311,5-Feb
20,00075d1f3d,XX,00074c38cd,XX,1,886,5-Feb
20,00075d1f3d,XX,00074db3a3,XX,2,796,5-Feb
20,00075d1f3d,XX,00075e0bc8,XY,2,745,5-Feb
20,00075d1f3d,XX,00074de2a9,XX,2,679,5-Feb
20,00075d1f3d,XX,00075b202b,XX,3,1166,5-Feb
20,00075d1f3d,XX,00074d8813,XX,1,370,5-Feb
20,00075d1f3d,XX,00075b6cb7,XX,2,1192,5-Feb
20,00075d1f3d,XX,00074fabaa,XX,2,361,5-Feb
20,00075d1f3d,XX,00075b102a,XY,10,1802,5-Feb
20,00075d1f3d,XX,7501420,XY,6,1210,5-Feb
20,00075d1f3d,XX,00074d9953,XX,1,1141,5-Feb
20,00075d1f3d,XX,00075b138b,XY,5,1601,5-Feb
20,00075d1f3d,XX,00075e0837,XX,10,1625,5-Feb
20,00075d1f3d,XX,00074ddab8,XY,1,52,5-Feb
20,00075d1f3d,XX,00075b4850,XY,9,2597,5-Feb
20,00075d1f3d,XX,00075b2a64,XX,4,2382,5-Feb
20,00075d1f3d,XX,00074fc27f,XX,5,647,5-Feb
20,00075d1f3d,XX,00074ed83b,XY,3,3548,7-Feb
20,00075d1f3d,XX,7501420,XY,3,3439,7-Feb
20,00075d1f3d,XX,00074c38cd,XX,3,3703,7-Feb
20,00075d1f3d,XX,00074d8813,XX,2,2809,7-Feb
20,00075d1f3d,XX,00074db3a3,XX,1,120,7-Feb
20,00075d1f3d,XX,00075b4850,XY,7,3172,7-Feb
20,00075d1f3d,XX,00075b2a64,XX,1,2069,7-Feb
20,00075d1f3d,XX,00075b202b,XX,6,4927,7-Feb
20,00075d1f3d,XX,00075b102a,XY,1,506,7-Feb
20,00075d1f3d,XX,00074fabaa,XX,2,5516,7-Feb
20,00075d1f3d,XX,00075b138b,XY,4,5956,7-Feb
20,00075d1f3d,XX,00075d819f,XY,2,7037,7-Feb
20,00075d1f3d,XX,00075b6cb7,XX,2,3797,7-Feb
20,00075d1f3d,XX,00075e0bc8,XY,1,5232,7-Feb
20,00075d1f3d,XX,00074d84fc,XX,1,1618,7-Feb
20,00075d1f3d,XX,00075e04f6,NO,3,2392,7-Feb
20,00075d1f3d,XX,00074d9953,XX,1,6324,7-Feb
25,00075d2329,XY,00074f75b7,XY,1,119,1-Feb
25,00075d2329,XY,00075d4864,XX,2,1026,1-Feb
25,00075d2329,XY,00075a3dcf,XX,1,12322,10-Feb
25,00075d2329,XY,00075b5bfa,XX,4,2776,10-Feb
25,00075d2329,XY,00075b3038,XX,6,416,10-Feb
25,00075d2329,XY,00074f0477,XX,3,6880,10-Feb
25,00075d2329,XY,00075b38ca,XX,3,8417,10-Feb
25,00075d2329,XY,00074ed1e1,XX,6,1445,10-Feb
25,00075d2329,XY,00074ff562,XX,2,13080,10-Feb
25,00075d2329,XY,00074ee5e3,XY,2,11829,10-Feb
25,00075d2329,XY,00075d4864,XX,1,13337,10-Feb
25,00075d2329,XY,00075b39cc,XX,3,13643,10-Feb
25,00075d2329,XY,00074f5a1c,XY,15,1201,11-Feb
25,00075d2329,XY,00074ed1e1,XX,2,63,11-Feb
25,00075d2329,XY,00074f0477,XX,2,35,11-Feb
25,00075d2329,XY,00075b5bfa,XX,3,19,11-Feb
25,00075d2329,XY,00075b39cc,XX,1,63,11-Feb
25,00075d2329,XY,00075b38ca,XX,1,1819,11-Feb
25,00075d2329,XY,00074f75b7,XY,1,48,11-Feb
25,00075d2329,XY,00074ee5e3,XY,4,4695,13-Feb
25,00075d2329,XY,00074f5a1c,XY,32,8449,13-Feb
25,00075d2329,XY,00075b5bfa,XX,6,5295,13-Feb
25,00075d2329,XY,00075d0801,XY,3,6411,13-Feb
25,00075d2329,XY,00074f75b7,XY,3,4898,13-Feb
25,00075d2329,XY,00075d4864,XX,3,3311,13-Feb
25,00075d2329,XY,00074ff562,XX,5,5899,13-Feb
25,00075d2329,XY,00074f0477,XX,6,7466,13-Feb
25,00075d2329,XY,00074ed1e1,XX,8,4471,13-Feb
25,00075d2329,XY,00075b38ca,XX,3,2918,13-Feb
25,00075d2329,XY,00075b39cc,XX,4,2636,13-Feb
25,00075d2329,XY,00074bdb9c,XY,2,478,13-Feb
25,00075d2329,XY,00075b3038,XX,2,6039,13-Feb
24,00075d2329,XY,00075b3038,XX,3,8581,15-Jan
24,00075d2329,XY,00074f75b7,XY,2,1070,15-Jan
24,00075d2329,XY,00075b39cc,XX,5,5010,15-Jan
24,00075d2329,XY,00074ee5e3,XY,5,3750,15-Jan
24,00075d2329,XY,00074f5a1c,XY,2,429,15-Jan
24,00075d2329,XY,00075b5bfa,XX,4,374,15-Jan
24,00075d2329,XY,00074bdb9c,XY,9,8070,15-Jan
24,00075d2329,XY,00074ff562,XX,3,1129,15-Jan
24,00075d2329,XY,00075d4864,XX,3,837,15-Jan
24,00075d2329,XY,00075b42d5,XY,3,317,15-Jan
24,00075d2329,XY,00075b38ca,XX,2,2175,15-Jan
24,00075d2329,XY,00075b47ed,XY,4,7415,15-Jan
24,00075d2329,XY,00074f0477,XX,2,177,15-Jan
24,00075d2329,XY,00075b25de,XY,3,551,15-Jan
25,00075d2329,XY,00075b47ed,XY,9,11188,16-Jan
25,00075d2329,XY,00075b42d5,XY,18,11664,16-Jan
25,00075d2329,XY,00074ee5e3,XY,22,14646,16-Jan
25,00075d2329,XY,00075b3038,XX,14,13496,16-Jan
25,00075d2329,XY,00074ff562,XX,27,12510,16-Jan
25,00075d2329,XY,00075b38ca,XX,11,8605,16-Jan
25,00075d2329,XY,00074f5a1c,XY,53,6770,16-Jan
25,00075d2329,XY,00074f75b7,XY,11,14661,16-Jan
25,00075d2329,XY,00075b39cc,XX,9,13871,16-Jan
25,00075d2329,XY,00074f0477,XX,24,17375,16-Jan
25,00075d2329,XY,00074ed1e1,XX,8,6282,16-Jan
25,00075d2329,XY,00075b5bfa,XX,26,16208,16-Jan
25,00075d2329,XY,00074f5a1c,XY,5,270,18-Jan
24,00075d2329,XY,00075b5bfa,XX,1,2389,18-Jan
24,00075d2329,XY,00074f0477,XX,2,771,18-Jan
24,00075d2329,XY,00075d4864,XX,1,2,18-Jan
25,00075d2329,XY,00075d4864,XX,1,23,21-Feb
25,00075d2329,XY,00075b3038,XX,1,85,21-Feb
25,00075d2329,XY,00074f0477,XX,1,295,21-Feb
25,00075d2329,XY,00074f5a1c,XY,19,1178,21-Feb
25,00075d2329,XY,00074f0477,XX,16,3893,3-Feb
25,00075d2329,XY,00075d4864,XX,2,978,3-Feb
25,00075d2329,XY,00075b5bfa,XX,1,3466,3-Feb
25,00075d2329,XY,00075b25de,XY,1,2713,3-Feb
25,00075d2329,XY,00074f75b7,XY,6,3852,3-Feb
25,00075d2329,XY,00075b3038,XX,3,1032,3-Feb
25,00075d2329,XY,00075d0801,XY,2,4946,3-Feb
25,00075d2329,XY,00075b38ca,XX,5,168,3-Feb
25,00075d2329,XY,00074ff562,XX,9,6960,3-Feb
25,00075d2329,XY,00075b39cc,XX,6,7694,3-Feb
25,00075d2329,XY,00074ed1e1,XX,6,6876,3-Feb
25,00075d2329,XY,00074ee5e3,XY,2,7588,3-Feb
24,00075d2329,XY,00074ff562,XX,3,204,3-Mar
24,00075d2329,XY,00075b39cc,XX,2,99,3-Mar
24,00075d2329,XY,00074ed1e1,XX,4,177,3-Mar
24,00075d2329,XY,00075a3dcf,XX,5,430,3-Mar
24,00075d2329,XY,00074bdb9c,XY,1,40,3-Mar
25,00075d2329,XY,00075b5bfa,XX,15,6913,3-Mar
25,00075d2329,XY,00075b38ca,XX,2,3136,3-Mar
25,00075d2329,XY,00075d4864,XX,3,3070,3-Mar
25,00075d2329,XY,00074f0477,XX,3,8861,3-Mar
25,00075d2329,XY,00074f5a1c,XY,11,5759,3-Mar
25,00075d2329,XY,00074ff562,XX,4,6627,3-Mar
25,00075d2329,XY,00074f75b7,XY,6,8547,3-Mar
25,00075d2329,XY,00075b3038,XX,6,5122,3-Mar
25,00075d2329,XY,00075a3dcf,NO,2,1384,5-Feb
25,00075d2329,XY,00074ff562,XX,1,16,5-Feb
25,00075d2329,XY,00074ee5e3,XY,1,40,5-Feb
25,00075d2329,XY,00075b38ca,XX,1,0,5-Feb
25,00075d2329,XY,00075d4864,XX,1,65,5-Feb
25,00075d2329,XY,00074ed1e1,XX,1,4,5-Feb
25,00075d2329,XY,00075b3038,XX,1,8,5-Feb
25,00075d2329,XY,00074f5a1c,XY,17,698,5-Feb
25,00075d2329,XY,00075b42d5,XY,4,940,5-Feb
25,00075d2329,XY,00075b39cc,XX,1,1463,5-Feb
25,00075d2329,XY,00074f75b7,XY,1,5,5-Feb
25,00075d2329,XY,00075b5bfa,XX,1,21,6-Mar
25,00075d2329,XY,00074f0477,XX,1,4,6-Mar
25,00075d2329,XY,00075b38ca,XX,2,195,6-Mar
25,00075d2329,XY,00075b5bfa,XX,11,849,8-Mar
25,00075d2329,XY,00074f0477,XX,1,11,8-Mar
25,00075d2329,XY,00075d4864,XX,3,413,8-Mar
36,00075d2b9b,XY,00075b4424,XX,8,1578,1-Feb
36,00075d2b9b,XY,00075b1a97,XY,15,2128,1-Feb
36,00075d2b9b,XY,0007500ee4,XX,4,1107,1-Feb
36,00075d2b9b,XY,00075b350e,XX,2,430,1-Feb
36,00075d2b9b,XY,00074daaf6,XX,1,678,1-Feb
36,00075d2b9b,XY,00075b2cdd,XY,11,2557,1-Feb
36,00075d2b9b,XY,00075d67d0,XY,8,2146,1-Feb
36,00075d2b9b,XY,00074def99,XX,3,662,1-Feb
36,00075d2b9b,XY,0007500ee4,XX,10,4885,1-Mar
36,00075d2b9b,XY,00075b4424,XX,9,747,1-Mar
36,00075d2b9b,XY,000757e7a0,XY,15,4596,1-Mar
36,00075d2b9b,XY,00075b2cdd,XY,17,2934,1-Mar
36,00075d2b9b,XY,00075d67d0,XY,13,3896,1-Mar
36,00075d2b9b,XY,00075b1a97,XY,19,5254,1-Mar
36,00075d2b9b,XY,00075d67d0,XY,24,6330,10-Feb
36,00075d2b9b,XY,00075b4424,XX,21,1534,10-Feb
36,00075d2b9b,XY,00075b2cdd,XY,33,6912,10-Feb
36,00075d2b9b,XY,00075b1a97,XY,25,6428,10-Feb
36,00075d2b9b,XY,0007500ee4,XX,11,6904,10-Feb
36,00075d2b9b,XY,000757e7a0,XY,44,5962,10-Feb
36,00075d2b9b,XY,00074def99,XX,1,141,10-Feb
36,00075d2b9b,XY,0007500ee4,XX,12,5011,11-Feb
36,00075d2b9b,XY,00075b1a97,XY,40,9791,11-Feb
36,00075d2b9b,XY,00075b4424,XX,27,4980,11-Feb
36,00075d2b9b,XY,00075b2cdd,XY,42,12312,11-Feb
36,00075d2b9b,XY,00075d67d0,XY,32,8709,11-Feb
36,00075d2b9b,XY,000757e7a0,XY,22,5830,11-Feb
36,00075d2b9b,XY,00074def99,XX,4,1921,11-Feb
36,00075d2b9b,XY,00075b1a97,XY,3,5896,13-Feb
36,00075d2b9b,XY,00075b4424,XX,3,3932,13-Feb
36,00075d2b9b,XY,0007500ee4,XX,12,4701,13-Feb
36,00075d2b9b,XY,00075b2cdd,XY,9,5736,13-Feb
36,00075d2b9b,XY,00075d67d0,XY,6,5954,13-Feb
36,00075d2b9b,XY,000757e7a0,XY,9,6233,13-Feb
36,00075d2b9b,XY,00075b1a97,XY,2,3695,15-Feb
36,00075d2b9b,XY,00075d67d0,XY,9,9413,15-Feb
36,00075d2b9b,XY,00074d9179,XX,1,8,15-Feb
36,00075d2b9b,XY,0007500ee4,XX,10,8074,15-Feb
36,00075d2b9b,XY,000757e7a0,XY,5,930,15-Feb
36,00075d2b9b,XY,00075b2cdd,XY,11,1175,15-Feb
37,00075d2b9b,XY,00075d5a63,XX,1,379,15-Jan
37,00075d2b9b,XY,00075d67d0,XY,4,3314,15-Jan
37,00075d2b9b,XY,00075b350e,XX,3,176,15-Jan
37,00075d2b9b,XY,00075d6150,XY,15,9556,15-Jan
37,00075d2b9b,XY,0007500ee4,XX,6,3680,15-Jan
37,00075d2b9b,XY,00075b1a97,XY,4,2711,15-Jan
37,00075d2b9b,XY,00075d6150,XY,8,2973,16-Jan
37,00075d2b9b,XY,00074def99,XX,1,7,16-Jan
37,00075d2b9b,XY,00075b4424,XX,6,1062,16-Jan
37,00075d2b9b,XY,00075d5a63,XX,6,1264,16-Jan
37,00075d2b9b,XY,00075b350e,XX,3,1434,16-Jan
37,00075d2b9b,XY,0007500ee4,XX,3,1254,16-Jan
37,00075d2b9b,XY,00075b1a97,XY,1,674,16-Jan
36,00075d2b9b,XY,00075b2cdd,XY,25,9382,17-Feb
36,00075d2b9b,XY,0007500ee4,XX,9,4153,17-Feb
36,00075d2b9b,XY,00075d67d0,XY,8,6132,17-Feb
36,00075d2b9b,XY,00075b4424,XX,10,2474,17-Feb
36,00075d2b9b,XY,000757e7a0,XY,7,3389,17-Feb
36,00075d2b9b,XY,00075b1a97,XY,11,5810,17-Feb
36,00075d2b9b,XY,00075b350e,XX,1,109,18-Jan
36,00075d2b9b,XY,00075d67d0,XY,1,303,18-Jan
36,00075d2b9b,XY,00074def99,XX,1,286,18-Jan
37,00075d2b9b,XY,00075d67d0,XY,1,312,18-Jan
37,00075d2b9b,XY,00075b4424,XX,3,515,18-Jan
37,00075d2b9b,XY,00075b2cdd,XY,2,3180,18-Jan
37,00075d2b9b,XY,00075b1a97,XY,6,1137,18-Jan
37,00075d2b9b,XY,0007500ee4,XX,3,8173,18-Jan
37,00075d2b9b,XY,00075d6150,XY,16,5856,18-Jan
36,00075d2b9b,XY,00075b4424,XX,10,3637,19-Feb
36,00075d2b9b,XY,00074def99,XX,1,109,19-Feb
36,00075d2b9b,XY,0007500ee4,XX,20,13540,19-Feb
36,00075d2b9b,XY,000757e7a0,XY,29,13432,19-Feb
36,00075d2b9b,XY,00075b1a97,XY,20,7035,19-Feb
36,00075d2b9b,XY,00075b2cdd,XY,28,13488,19-Feb
36,00075d2b9b,XY,00075d67d0,XY,25,11315,19-Feb
36,00075d2b9b,XY,00074fef15,XX,1,31,20-Jan
36,00075d2b9b,XY,00075d6150,XY,18,3637,20-Jan
36,00075d2b9b,XY,00075b1a97,XY,20,2588,20-Jan
36,00075d2b9b,XY,00074daaf6,XX,1,33,20-Jan
36,00075d2b9b,XY,00075d67d0,XY,24,3218,20-Jan
36,00075d2b9b,XY,00075b350e,XX,8,2545,20-Jan
36,00075d2b9b,XY,00075b2cdd,XY,3,1021,20-Jan
36,00075d2b9b,XY,00075b4424,XX,7,1100,20-Jan
36,00075d2b9b,XY,0007500ee4,XX,4,594,20-Jan
36,00075d2b9b,XY,00074def99,XX,1,16,20-Jan
36,00075d2b9b,XY,00075b4424,XX,8,4254,21-Feb
36,00075d2b9b,XY,0007500ee4,XX,13,10942,21-Feb
36,00075d2b9b,XY,00075d67d0,XY,15,8063,21-Feb
36,00075d2b9b,XY,000757e7a0,XY,8,9544,21-Feb
36,00075d2b9b,XY,00075b1a97,XY,11,9580,21-Feb
36,00075d2b9b,XY,00075b2cdd,XY,10,4427,22-Jan
36,00075d2b9b,XY,00075b350e,XX,5,3047,22-Jan
36,00075d2b9b,XY,00075b4424,XX,10,784,22-Jan
36,00075d2b9b,XY,0007500ee4,XX,1,5231,22-Jan
36,00075d2b9b,XY,00075d67d0,XY,28,9634,22-Jan
36,00075d2b9b,XY,00075d6150,XY,30,5566,22-Jan
36,00075d2b9b,XY,00075b1a97,XY,19,5319,22-Jan
36,00075d2b9b,XY,00075b4424,XX,6,3642,23-Feb
36,00075d2b9b,XY,00075b1a97,XY,7,6963,23-Feb
36,00075d2b9b,XY,00075b2cdd,XY,4,8192,23-Feb
36,00075d2b9b,XY,00075d67d0,XY,7,8884,23-Feb
36,00075d2b9b,XY,0007500ee4,XX,5,3456,23-Feb
36,00075d2b9b,XY,00075b350e,XX,3,10742,24-Jan
36,00075d2b9b,XY,00075b7225,XX,1,434,24-Jan
36,00075d2b9b,XY,00075d67d0,XY,27,6157,24-Jan
36,00075d2b9b,XY,0007500ee4,XX,9,9828,24-Jan
36,00075d2b9b,XY,00075b2cdd,XY,13,11162,24-Jan
36,00075d2b9b,XY,00074def99,XX,14,8848,24-Jan
36,00075d2b9b,XY,00075b1a97,XY,5,3544,24-Jan
36,00075d2b9b,XY,00075d6150,XY,32,12503,24-Jan
36,00075d2b9b,XY,00075b4424,XX,21,7141,24-Jan
36,00075d2b9b,XY,00075b4424,XX,3,387,25-Feb
36,00075d2b9b,XY,0007500ee4,XX,3,905,25-Feb
36,00075d2b9b,XY,00075d67d0,XY,1,138,25-Feb
36,00075d2b9b,XY,00075b2cdd,XY,7,1725,25-Feb
36,00075d2b9b,XY,000757e7a0,XY,4,381,25-Feb
36,00075d2b9b,XY,00075b1a97,XY,7,577,25-Feb
36,00075d2b9b,XY,00074def99,XX,1,11,26-Jan
36,00075d2b9b,XY,00075b2cdd,XY,6,10793,26-Jan
36,00075d2b9b,XY,00075b7225,XX,2,66,26-Jan
36,00075d2b9b,XY,00075d6150,XY,8,1612,26-Jan
36,00075d2b9b,XY,00075b4424,XX,8,9436,26-Jan
36,00075d2b9b,XY,0007500ee4,XX,12,5077,26-Jan
36,00075d2b9b,XY,00075b45b4,XX,2,12,26-Jan
36,00075d2b9b,XY,00075b350e,XX,2,5040,26-Jan
36,00075d2b9b,XY,00075b1a97,XY,5,1101,26-Jan
36,00075d2b9b,XY,00075d67d0,XY,14,10556,26-Jan
36,00075d2b9b,XY,00075b1a97,XY,5,6202,27-Feb
36,00075d2b9b,XY,00075b4424,XX,3,200,27-Feb
36,00075d2b9b,XY,0007500ee4,XX,4,951,27-Feb
36,00075d2b9b,XY,00075d67d0,XY,5,4631,27-Feb
36,00075d2b9b,XY,000757e7a0,XY,8,1235,27-Feb
36,00075d2b9b,XY,00075b2cdd,XY,10,12383,28-Jan
36,00075d2b9b,XY,00075b7225,XX,1,7,28-Jan
36,00075d2b9b,XY,00074daaf6,XX,1,333,28-Jan
36,00075d2b9b,XY,00075b350e,XX,3,6387,28-Jan
36,00075d2b9b,XY,00074def99,XX,12,11323,28-Jan
36,00075d2b9b,XY,00075b4424,XX,6,19550,28-Jan
36,00075d2b9b,XY,00075b1a97,XY,2,1315,28-Jan
36,00075d2b9b,XY,0007500ee4,XX,19,8205,28-Jan
36,00075d2b9b,XY,00075d6150,XY,40,15915,28-Jan
36,00075d2b9b,XY,00075d67d0,XY,14,18967,28-Jan
36,00075d2b9b,XY,00075b2cdd,XY,2,2542,3-Feb
36,00075d2b9b,XY,00075b4424,XX,7,1371,3-Feb
36,00075d2b9b,XY,0007500ee4,XX,8,11440,3-Feb
36,00075d2b9b,XY,00075d67d0,XY,20,8816,3-Feb
36,00075d2b9b,XY,00075b350e,XX,1,424,3-Feb
36,00075d2b9b,XY,00075b1a97,XY,11,11936,3-Feb
36,00075d2b9b,XY,000757e7a0,NO,6,9470,3-Feb
36,00075d2b9b,XY,000757e7a0,XY,8,6437,3-Mar
36,00075d2b9b,XY,00075b4424,XX,4,152,3-Mar
36,00075d2b9b,XY,00075b1a97,XY,16,6556,3-Mar
36,00075d2b9b,XY,0007500ee4,XX,2,4631,3-Mar
36,00075d2b9b,XY,00075b2cdd,XY,11,7772,3-Mar
36,00075d2b9b,XY,00075d67d0,XY,11,11609,3-Mar
36,00075d2b9b,XY,00075d67d0,XY,1,518,31-Jan
36,00075d2b9b,XY,00075d67d0,XY,7,10600,4-Mar
36,00075d2b9b,XY,0007500ee4,XX,7,3393,4-Mar
36,00075d2b9b,XY,00075b4424,XX,13,12821,4-Mar
36,00075d2b9b,XY,000757e7a0,XY,10,6258,4-Mar
36,00075d2b9b,XY,00075b2cdd,XY,12,10563,4-Mar
36,00075d2b9b,XY,00075b2cdd,XY,4,451,5-Feb
36,00075d2b9b,XY,0007500ee4,XX,13,2044,5-Feb
36,00075d2b9b,XY,000757e7a0,NO,16,4485,5-Feb
36,00075d2b9b,XY,00075b1a97,XY,5,2043,5-Feb
36,00075d2b9b,XY,00075b4424,XX,17,1948,5-Feb
36,00075d2b9b,XY,00075d67d0,XY,35,6168,5-Feb
36,00075d2b9b,XY,00075b2cdd,XY,16,8664,6-Mar
36,00075d2b9b,XY,000757e7a0,XY,24,15800,6-Mar
36,00075d2b9b,XY,00075d67d0,XY,20,14333,6-Mar
36,00075d2b9b,XY,00075b1a97,XY,8,3834,6-Mar
36,00075d2b9b,XY,00075b4424,XX,16,10367,6-Mar
36,00075d2b9b,XY,00075b1a97,XY,20,3654,7-Feb
36,00075d2b9b,XY,0007500ee4,XX,4,1677,7-Feb
36,00075d2b9b,XY,00075b350e,XX,1,2182,7-Feb
36,00075d2b9b,XY,00075d67d0,XY,9,2250,7-Feb
36,00075d2b9b,XY,000757e7a0,NO,2,268,7-Feb
36,00075d2b9b,XY,00075b4424,XX,8,691,7-Feb
36,00075d2b9b,XY,00075b2cdd,XY,8,1711,7-Feb
36,00075d2b9b,XY,00075d67d0,XY,14,7815,8-Mar
36,00075d2b9b,XY,00075b4424,XX,7,1255,8-Mar
36,00075d2b9b,XY,00075b1a97,XY,4,2379,8-Mar
36,00075d2b9b,XY,000757e7a0,XY,15,6743,8-Mar
36,00075d2b9b,XY,00075b2cdd,XY,8,7471,8-Mar
36,00075d2b9b,XY,00074def99,XX,1,4,9-Feb
